text,label
localtreecarepros.com US Let's Encrypt R3 ,1
www.pomegranateguild.org US Let's Encrypt R3 ,1
*.ibfkzprexh.digital US Let's Encrypt E1 ,1
eisfiguren.de US Let's Encrypt R3 ,1
cabinet.ednice.ru US Let's Encrypt R3 ,1
blog.ednahirsbrunner.com US Let's Encrypt R3 ,1
besat.zoodtel.com US Let's Encrypt R3 ,1
covidpal.com US Let's Encrypt R3 ,1
portal.believersbirth.com US Let's Encrypt R3 ,1
cpanel.golosinasya.com.ar US Let's Encrypt R3 ,1
ssl.requena.es US Let's Encrypt R3 ,1
pilatesplusmuenchen.de US Let's Encrypt R3 ,1
wwilson.net US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
*.linkblandont.ml US Google Trust Services LLC GTS CA 1P5 ,1
dra.x10.bz US Let's Encrypt R3 ,1
ml.laptopsmexico.mx US Let's Encrypt R3 ,1
git.gitlab.git.git.gitlab.git.remote.iron-trast.com US Let's Encrypt R3 ,1
*.maxglobleonline82.pages.dev US Google Trust Services LLC GTS CA 1P5 ,1
www.louisvillelibrary.com US Let's Encrypt R3 ,1
"driverscam.de US DigiCert, Inc. GeoTrust Global TLS RSA4096 SHA256 2022 CA1 ",1
taksi42.com.tr US Let's Encrypt R3 ,1
cn.saeve.com US Let's Encrypt R3 ,1
*.e0c17da92d78438c93e9896e28dacc71.plex.direct US Let's Encrypt R3 ,1
login-stage.bauleitplanung-online.de US Let's Encrypt R3 ,1
shadowstarser.keenetic.link US Let's Encrypt R3 ,1
*.casasbahila.com US Google Trust Services LLC GTS CA 1P5 ,1
www.florastor.us US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
auditloggr.com US Google Trust Services LLC GTS CA 1D4 ,1
insights.emeritus.org US Let's Encrypt E1 ,1
lavignaonline.com US Let's Encrypt R3 ,1
waws-prod-sn1-b58fbe63.publish.p.azurewebsites.windows.net US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
*.tycyfol69301.workers.dev US Google Trust Services LLC GTS CA 1P5 ,1
filatova-alyona.ru US Let's Encrypt R3 ,1
corrugatedboxesdirect.co.uk US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
"www.eastmanconveyors.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
www.endhiv.net US Let's Encrypt R3 ,1
thegreatestshowband.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
cbmsppc.webdatasoft.link US Let's Encrypt R3 ,1
*.hosting.net.pe US Google Trust Services LLC GTS CA 1P5 ,1
fancyachangepeace.org US Let's Encrypt R3 ,1
fpwvdbznndvartu.www.dev.mailer.ter-glane.de US Let's Encrypt R3 ,1
mail.miradorlencero.com US Let's Encrypt R3 ,1
monitor.v220200430883115597.nicesrv.de US Let's Encrypt R3 ,1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
finchi.cn US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
ce2021040916001.dnssw.net US Let's Encrypt R3 ,1
www.rajakaospolo.com US Google Trust Services LLC GTS CA 1D4 ,1
*.spruceandpineprints.com US Let's Encrypt R3 ,1
admin.standardweryfikacji.pl US Let's Encrypt R3 ,1
www.happylucky-dqx.com US Let's Encrypt R3 ,1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
*.4b7fe03d434244d49f3512c4559d12ec.plex.direct US Let's Encrypt R3 ,1
igarsolutions.com US Let's Encrypt R3 ,1
*.pecsarichgeschmizu.tk US Google Trust Services LLC GTS CA 1P5 ,1
opendatalabs.in US Let's Encrypt R3 ,1
www.photobykarenc.com US Let's Encrypt R3 ,1
*.zaloguj.pics US Google Trust Services LLC GTS CA 1P5 ,1
*.motocuotas.cl US Let's Encrypt R3 ,1
*.onlinedemobul.com US Let's Encrypt R3 ,1
dimpysbeautysalon.com US Let's Encrypt R3 ,1
seemeet.si US Let's Encrypt R3 ,1
xn----ctbirddcze4b4c0b.xn--p1ai US Let's Encrypt R3 ,1
"sni.cloudflaressl.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
firstbankcorp.com US Let's Encrypt R3 ,1
bst-0b35917f-a3de-491e-b8ff-ede3dcf81a03.bastion.azure.com US Microsoft Corporation Microsoft Azure TLS Issuing CA 02 ,1
ebike4enduro.com US Let's Encrypt R3 ,1
zeroangle.com US Let's Encrypt R3 ,1
*.scus.backup.windowsazure.com US Microsoft Corporation Microsoft RSA TLS CA 01 ,1
todaveandtohold.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
*.branditscan.com US Amazon Amazon RSA 2048 M02 ,1
mkuepper.de US Let's Encrypt R3 ,1
"sni.cloudflaressl.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
lens.peak-sourcing.com US Let's Encrypt R3 ,1
www.agenciaserviciosdigitales.com US Let's Encrypt R3 ,1
polishededu.com US Let's Encrypt R3 ,1
ihome-ro.techexpertolux.com US Let's Encrypt R3 ,1
burvod124.ru US Let's Encrypt R3 ,1
*.theatitlanfund.org US Let's Encrypt R3 ,1
*.schoonheidsspecialiste-nancydetiege.be US Let's Encrypt R3 ,1
crmtest1.betonhuis.nl US Let's Encrypt R3 ,1
bizcorentals.com US Let's Encrypt R3 ,1
www.wispact.org US Let's Encrypt R3 ,1
secure.clayton.k12.ga.us US DigiCert Inc GeoTrust RSA CA 2018 ,1
primeproses.com.tr US Let's Encrypt R3 ,1
aquilacred.site US Google Trust Services LLC GTS CA 1D4 ,1
kunstwerkkirche.at US Let's Encrypt R3 ,1
jalotjot.com US Let's Encrypt R3 ,1
univ-demenagement.fr US Let's Encrypt R3 ,1
schuett.rawa-web.de US Let's Encrypt R3 ,1
www.boweipipe.com US Let's Encrypt R3 ,1
old.mkt.ama-uk.com US Let's Encrypt R3 ,1
mellowbullz.com US Let's Encrypt R3 ,1
*.fynsflyveklub.dk US Let's Encrypt R3 ,1
"*.thwarren.de US DigiCert, Inc. RapidSSL Global TLS RSA4096 SHA256 2022 CA1 ",1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
www.moriame-veterinaire.be US Let's Encrypt R3 ,1
masterleather.ru US Let's Encrypt R3 ,1
forage34.com US Let's Encrypt R3 ,1
spaceworldtp.eu US Let's Encrypt R3 ,1
22kk1277.com US Let's Encrypt R3 ,1
pme1dopzyhux7r7.blog.blog.cleanvoice.com US Let's Encrypt R3 ,1
project-virtus.eu US Let's Encrypt R3 ,1
info3-verlag.de US Let's Encrypt R3 ,1
registry.pp-studios.com US Let's Encrypt R3 ,1
*.obruchcdis.ru US Google Trust Services LLC GTS CA 1P5 ,1
www.tournamentstud.com US Let's Encrypt R3 ,1
elleestbellemacaille.fr US Let's Encrypt R3 ,1
www.client-friendly.com US Let's Encrypt R3 ,1
*.nw-blog.pages.dev US Google Trust Services LLC GTS CA 1P5 ,1
salonmari.ru US Let's Encrypt R3 ,1
pelmate.co.uk US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
issafamilycar.com US Let's Encrypt R3 ,1
www.vivaswartzkennel.se US Let's Encrypt R3 ,1
*.paoloramazzotti.com US Let's Encrypt R3 ,1
admin.beta.yike.it US Let's Encrypt R3 ,1
washing.zgapi.cn US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
af9f12afe476.database.azure.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
anherp.hawkwing.in US Let's Encrypt R3 ,1
didmy.online US Let's Encrypt R3 ,1
www.ibosphotography.com US Let's Encrypt R3 ,1
portal.sifurafael.com US Let's Encrypt R3 ,1
www.mymilehighlife.com US Let's Encrypt R3 ,1
pimouss08.freeboxos.fr US Let's Encrypt R3 ,1
dzikiem.pl US Let's Encrypt R3 ,1
pma.expirience.ovh US Let's Encrypt R3 ,1
*.sebawood.com US Let's Encrypt R3 ,1
betonfuros.hu US Let's Encrypt R3 ,1
chalmersstiftelsen.se US Let's Encrypt R3 ,1
www.recyclingupjunk.com US Let's Encrypt R3 ,1
m-bbs-s.genevageneral.org US Let's Encrypt R3 ,1
auth-dev.intelimd.com US Let's Encrypt R3 ,1
*.cinnanuts.com US Google Trust Services LLC GTS CA 1P5 ,1
*.wdbconstruct.be US Let's Encrypt R3 ,1
meet.quep-solutions.de US Let's Encrypt R3 ,1
www.firenateoats.com US Google Trust Services LLC GTS CA 1D4 ,1
spanieler.ru US Let's Encrypt R3 ,1
www.mattieknowshomes.com US Let's Encrypt R3 ,1
*.dicks-sports-equipment.com US Google Trust Services LLC GTS CA 1P5 ,1
annuityleadsforagents.com US Let's Encrypt R3 ,1
ikonect.in US Let's Encrypt R3 ,1
zbbv.com US Let's Encrypt R3 ,1
vb.crypto7.com US Let's Encrypt R3 ,1
landing.estudiovisium.com US Let's Encrypt R3 ,1
www.mb-motors.be US Let's Encrypt R3 ,1
espaciopresente.cl US Let's Encrypt R3 ,1
raabkuechen.com US Let's Encrypt R3 ,1
gamevideoreviews.com US Let's Encrypt R3 ,1
jingjingxe.dhian.space US Google Trust Services LLC GTS CA 1D4 ,1
*.ntc.one US Let's Encrypt R3 ,1
mockupy.pl US Let's Encrypt R3 ,1
*.sage-buchhaltung.ch US Google Trust Services LLC GTS CA 1P5 ,1
eflmazury.pl US Let's Encrypt R3 ,1
cpcontacts.orbi360.com US Let's Encrypt R3 ,1
*.michaelseifert.de US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
*.thefruitbox.ca US Let's Encrypt R3 ,1
*.counsellingthesoul.trimamuth.com US Let's Encrypt R3 ,1
sportstudio-nippon.com US Let's Encrypt R3 ,1
psychologue-chretien.fr US Let's Encrypt R3 ,1
tax-info.jp US Let's Encrypt R3 ,1
abc-1.0905888.xyz US Google Trust Services LLC GTS CA 1P5 ,1
git.git.git.git.git.git.store.dhtc.ru US Let's Encrypt R3 ,1
*.shop-now-bo.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
gimnasiomodernosantamaria.com US Let's Encrypt R3 ,1
thecarchannel.info US Let's Encrypt R3 ,1
comparesimgear.com US Let's Encrypt R3 ,1
quiq-0359568010.peernist.co.jp US DigiCert Inc GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1 ,1
eticaret.ortadogureklam.com US Let's Encrypt R3 ,1
pelicanwalkplaza.com US Let's Encrypt R3 ,1
nousis.ecoworks.gr US Let's Encrypt R3 ,1
web.flowminder.org US Google Trust Services LLC GTS CA 1D4 ,1
"www.bakertilly.lv US DigiCert, Inc. RapidSSL Global TLS RSA4096 SHA256 2022 CA1 ",1
risepubbooks.com US Google Trust Services LLC GTS CA 1D4 ,1
*.mohammadi-note3.workers.dev US Google Trust Services LLC GTS CA 1P5 ,1
www.lendingcludauto.com US Let's Encrypt R3 ,1
napaautopro.stagingminimalmtl.com US Let's Encrypt R3 ,1
www.fundoperatorsummit.com US Let's Encrypt R3 ,1
inor.in US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
bekius.frl US Let's Encrypt R3 ,1
"statoninstitute.com US DigiCert, Inc. RapidSSL Global TLS RSA4096 SHA256 2022 CA1 ",1
www.prop.aegeancountryclub.com US Let's Encrypt R3 ,1
mail.courtneyhardwick.com US Let's Encrypt R3 ,1
*.kidslah.com US Google Trust Services LLC GTS CA 1P5 ,1
*.kajras.pl US Let's Encrypt R3 ,1
www.dwelling.bannaidea.com US Let's Encrypt R3 ,1
chistyulya.info US Let's Encrypt R3 ,1
*.mcas.ms US Microsoft Corporation Microsoft Azure TLS Issuing CA 06 ,1
catsdata.net US Let's Encrypt R3 ,1
fbsbroker.pl US Let's Encrypt R3 ,1
alliandaaron.com US Let's Encrypt R3 ,1
www.dyycstc.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
www.valerioconte.com US Let's Encrypt R3 ,1
www.ampmceuticals.com US Let's Encrypt R3 ,1
*.xqc.workers.dev US Let's Encrypt E1 ,1
awovielfalt-gelsenkirchen.de US Let's Encrypt R3 ,1
publish.ministryofinternet.eu US Let's Encrypt R3 ,1
www.testing.dennyirawan.com US Let's Encrypt R3 ,1
illatanya.hu US Let's Encrypt R3 ,1
techgadgets.lasirena.in US Let's Encrypt R3 ,1
chernyak.com.ua US Let's Encrypt R3 ,1
la-cam.be US Let's Encrypt R3 ,1
assets.meuponto.net US Let's Encrypt R3 ,1
montelibanodelivery.com.br US Let's Encrypt R3 ,1
cebapharma.com US Let's Encrypt R3 ,1
*.sanmartin.me US Let's Encrypt R3 ,1
*.ccconstructionnw.com US Let's Encrypt R3 ,1
showgx.51mdt.cn US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
www.thekulup.com US Google Trust Services LLC GTS CA 1D4 ,1
git.git.git.email.medicamarket.ru US Let's Encrypt R3 ,1
*.profanmwou.online US Google Trust Services LLC GTS CA 1P5 ,1
www.gem-navi.com US Let's Encrypt R3 ,1
jackduncan.com.au US Let's Encrypt R3 ,1
pop-load.com US Let's Encrypt R3 ,1
euroaula.net US Let's Encrypt R3 ,1
litteress.com US Let's Encrypt R3 ,1
www.yourpartyadventure.ie US Let's Encrypt R3 ,1
pololo.org US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
"revisionguides.co.uk US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
*.redis.cache.windows.net US Microsoft Corporation Microsoft RSA TLS CA 01 ,1
www.excelmannen.se US Let's Encrypt R3 ,1
*.s-getshbndnprngvnd-shop.net US Google Trust Services LLC GTS CA 1P5 ,1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
jp.candlify.com US Let's Encrypt R3 ,1
elenabilan.com US Let's Encrypt R3 ,1
*.redis.cache.windows.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 01 ,1
"www.torreboldone.sportellocivico.it US DigiCert, Inc. GeoTrust Global TLS RSA4096 SHA256 2022 CA1 ",1
www.raprotect.com US Let's Encrypt R3 ,1
somascir.com US Let's Encrypt R3 ,1
*.infomakeracademy.info US Let's Encrypt E1 ,1
www.eru-de.frontmen.fm US Let's Encrypt R3 ,1
khandekade.ir US Let's Encrypt R3 ,1
*.v-uta.com US Amazon Amazon RSA 2048 M01 ,1
mboss.festariodealegria.com.br US Let's Encrypt R3 ,1
xn--80aaeclapy8afbn8a.su US Let's Encrypt R3 ,1
dev.api.hibigei.bh-check.jp US Let's Encrypt R3 ,1
arikagnesini.altervista.org US Let's Encrypt R3 ,1
cashking.ludokingatm.com US Let's Encrypt R3 ,1
*.tqsls.mongodb-qa.net US Let's Encrypt R3 ,1
casadiriposoeleonoradarborea.it US Let's Encrypt R3 ,1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
fansonline.com.au US Let's Encrypt R3 ,1
*.web4sync.com US Let's Encrypt E1 ,1
grupocoyotl.com US Let's Encrypt R3 ,1
*.eafb405c.z1.hashicorp.cloud US Let's Encrypt R3 ,1
offermonks.ml US Let's Encrypt R3 ,1
jellyfine.ddns.net US Let's Encrypt R3 ,1
eee.teamno.rest US Let's Encrypt R3 ,1
2thuan.co US Let's Encrypt R3 ,1
*.bucucscjjjjmdf.cfd US Google Trust Services LLC GTS CA 1P5 ,1
michangstyle.com US Let's Encrypt R3 ,1
platform.shopcoutureco.com US Let's Encrypt R3 ,1
vexif.com US Let's Encrypt R3 ,1
www.goudagaatnooitvoorbij.nl US Let's Encrypt R3 ,1
www.artinkclub.com US Let's Encrypt R3 ,1
gultentaranc.net US Let's Encrypt R3 ,1
teayori.com US Let's Encrypt R3 ,1
www.autostoday.com US Let's Encrypt R3 ,1
vargovi.synology.me US Let's Encrypt R3 ,1
*.reitmens.com US Let's Encrypt E1 ,1
kefu.amatus.cn US Let's Encrypt R3 ,1
ford-heinkel-dettingen-an-der-erms.de US Let's Encrypt R3 ,1
bateriasexpres.com US Let's Encrypt R3 ,1
www.heiz-floor.ch US Let's Encrypt R3 ,1
cimlaturizm.com US Let's Encrypt R3 ,1
*.acikofis.in US Let's Encrypt R3 ,1
draconic.tk US Let's Encrypt R3 ,1
"digitalerin.online US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
gitlab.git.9tglfjgcj13aa2m.fr.akuma.moe US Let's Encrypt R3 ,1
constrafor.cn US Let's Encrypt R3 ,1
www.tmtsb.io US Let's Encrypt R3 ,1
v8680.com US Let's Encrypt R3 ,1
cato.fornasarig.it US Let's Encrypt R3 ,1
plugin.omg-stats.ru US Let's Encrypt R3 ,1
viewer.bellff.com US Amazon Amazon RSA 2048 M01 ,1
mcd333920bf937be474devaos.axcloud.dynamics.com US Microsoft Corporation Microsoft Azure TLS Issuing CA 06 ,1
kampunggelgel.desa.id US Let's Encrypt R3 ,1
www.djedmonston.com US Let's Encrypt R3 ,1
xn--kodr-epa.at US Let's Encrypt R3 ,1
www.banzipackaging.com US Let's Encrypt R3 ,1
youthful-shockley.43-205-179-212.plesk.page US Let's Encrypt R3 ,1
smartpsychology.org US Let's Encrypt R3 ,1
rfs.comblog.blog.m.zakazat-nanyat-naiti.com US Let's Encrypt R3 ,1
*.paratransferiform.com US Let's Encrypt E1 ,1
www.strivehorizon.com US Let's Encrypt R3 ,1
northwestpassagecruise.com US Let's Encrypt R3 ,1
mmcloud.myds.me US Let's Encrypt R3 ,1
neumayer-kreativ.at US Let's Encrypt R3 ,1
old.adwords-ok.de US Let's Encrypt R3 ,1
*.ots-engraving.co.uk US Let's Encrypt R3 ,1
ambhart01.allmybanks.exalog.app US Let's Encrypt R3 ,1
hone.dev US Let's Encrypt R3 ,1
niveni.com US Let's Encrypt R3 ,1
rennschnecke.perelin.net US Let's Encrypt R3 ,1
mans.land US Let's Encrypt R3 ,1
dokm.cometech.site US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
raderelectric.net US Let's Encrypt R3 ,1
persaud.se US Let's Encrypt R3 ,1
www.museum-wattens.com US Let's Encrypt R3 ,1
thedevnw1.co.uk US Let's Encrypt R3 ,1
*.redis.cache.windows.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 06 ,1
connect.itsmurf.net US Google Trust Services LLC GTS CA 1D4 ,1
www.hankyungchik.org BE GlobalSign nv-sa AlphaSSL CA - SHA256 - G2 ,1
wolfsfitness.pro US Let's Encrypt R3 ,1
trove.intelasmart.com US Let's Encrypt R3 ,1
mx.post2mailbox.com US Let's Encrypt R3 ,1
www.jwperkins.com US Let's Encrypt R3 ,1
devtest.youpadel.se US Let's Encrypt R3 ,1
cjprom.getawebdesign.com US Let's Encrypt R3 ,1
cryvocrafts.com US Let's Encrypt R3 ,1
wwwecopurehome.com US Let's Encrypt R3 ,1
*.sallymassmann.de US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
webmail.initiativemagazine.co.uk US Let's Encrypt R3 ,1
www.biljbuk-tierfotografie.de US Let's Encrypt R3 ,1
executivesupportmedia.com US Let's Encrypt R3 ,1
grafana.prometheus.rnd.bit4id.com US Let's Encrypt R3 ,1
pop.sddc-44-225-89-32.vmwarevmc.com US DigiCert Inc DigiCert Global G2 TLS RSA SHA256 2020 CA1 ,1
saikuruhealth.net US Let's Encrypt R3 ,1
*.d3o9v1b5ingphz.amplifyapp.com US Amazon Amazon RSA 2048 M01 ,1
dpknudten.com US Let's Encrypt R3 ,1
